PC1 PC2 PC3 db_cluster
100.186322732292 100.263672184103 100.69597467118 0
101.106246838786 100.008299704665 99.7063145764064 12
100.109837418896 99.8587722548709 99.3856961895204 8
100.513529132299 99.5249512453238 100.079316038974 0
101.024626290981 100.101774570358 99.7092222544799 0
100.800682970186 99.7437248518683 100.011813504265 13
100.136300441337 100.369699685127 100.213088134793 0
99.879645911016 100.025585053887 100.310590904391 14
100.764202661446 99.5408748785962 99.5508499974976 7
100.798720320398 99.6424594831801 99.938624286908 0
100.944138202017 99.7291727713768 99.5823760710084 11
100.12387267339 100.281678403954 100.150307873783 15
100.720033264485 99.5655160710071 99.4539158914357 7
100.16720372016 99.600153968902 99.8648838611612 55
100.331734659456 100.152723365337 100.429180584558 0
100.411593549228 99.8746853536082 100.313902627307 1
100.842832463359 99.6790256335636 99.8095495448729 0
100.113064908897 99.3285044056976 100.431496851815 20
100.416496492049 99.918592919306 100.32174486872 1
100.358302722632 100.38218717079 99.8404237587066 16
100.42055009221 100.935989581408 99.6236337700464 17
101.142385254439 100.031676488729 99.7205430050686 12
99.9650690208687 100.633777577996 100.136161719138 0
100.275347944559 100.83185935153 99.1221514673475 18
100.733451576925 99.511771051083 99.5078416099318 7
100.901856992809 99.4681830336811 100.141339655228 19
100.261582716384 100.005682499355 100.709112007579 5
100.408342323778 100.82444479288 99.9399566438845 0
100.395312482333 99.9697461710109 100.568526013965 0
100.297529783196 100.787284344996 99.1176249877814 0
100.095397215491 99.3625379856364 100.40764752533 20
99.6815039060653 100.078381932838 99.6748241040315 0
100.423059337872 99.8979711739308 100.335936601648 1
99.4915410215346 101.587351459076 99.2864216550998 0
100.72218500604 99.5883397058656 99.467214490287 7
100.768565536019 99.4891955449963 99.7776815886206 21
100.121993148345 99.8001637906375 99.3497231934981 8
100.800124960815 99.7006559138088 100.097671669594 13
100.719075779008 99.6560098009109 99.5787684244593 7
100.905554478357 99.4163918497515 100.117280480798 19
100.276723433096 100.001650815642 100.730167404952 5
100.702940660766 99.5912422778132 99.4463347735866 7
99.7757277177044 100.670952661805 100.011912320993 0
100.894800362523 99.5507655692374 100.045795111398 0
100.520165819305 100.089148757381 99.594726244003 0
100.132240972825 99.9597711146278 100.104217557431 0
100.697384388577 100.057451478226 100.194092109346 0
100.74383201543 99.5768616160582 99.4559164111075 7
100.93913191727 99.7824798789735 99.5663541700866 11
100.142259537501 100.408113667413 100.54278351406 22
100.124038336303 99.3620480854155 100.459511780579 20
99.9024486535398 100.059908811015 99.6646706643578 0
100.794442797751 99.7472173569433 100.058938076203 13
100.812937630625 99.7261749780551 100.0595561225 13
99.6405425679731 100.308424611946 99.6894860639314 0
100.381967565639 99.9663106422271 100.337544368793 1
100.424885029797 99.9502150402556 100.337200796867 1
100.232558979932 99.8882955814832 100.340264914534 0
99.6568699290422 100.014064079484 99.6917114366915 0
100.153770555967 100.597418189228 100.608840442608 0
100.420025371311 99.8920844152492 100.27181179158 1
99.5635999082826 100.333100693673 99.0716992883591 23
99.4899843048673 100.559921041429 99.4354475537488 0
100.0876850832 99.855407580181 99.4070763432439 8
100.293683802348 99.943430527983 100.802137675616 24
100.867957880523 99.5010491654465 100.0981612953 19
100.242174318773 100.067795707123 100.627629660865 5
100.852910933315 99.5481273604993 99.8741103074251 25
100.777392623012 99.7773480026896 100.095003903086 13
100.380105952355 100.264848921074 99.7174079828633 9
99.6047022833373 100.321899856066 99.6894179257873 0
100.12798140244 100.265380259128 100.287068054043 0
100.366149601081 100.84412952648 99.8788809583284 26
100.938897430152 99.5503536958736 99.5727542939998 0
100.725573960847 99.6819429327035 99.4469264043591 0
100.475340082453 99.5177440188369 100.742845442073 0
100.125387859592 100.28821398472 100.131741585555 15
99.9986626270021 99.3462287530191 100.594428597986 0
99.9817665189769 99.4520711021756 100.563151681237 0
100.755484004919 99.8043115135234 99.9970949846889 13
100.958501265153 99.7425670470153 99.5796942462409 11
99.9684175070692 100.204246061017 99.9235383077317 0
100.445772529451 99.9473246861095 100.293164913692 1
100.557797532044 100.030582566139 99.5574212506634 27
100.732662230293 99.7811262289174 99.8796866468534 0
100.754439939151 99.6536690170777 99.465194437533 0
100.327162505467 100.137958083633 100.385866074967 0
100.381955478981 99.9740819902964 100.325910147165 1
100.40878305658 99.8906637901528 100.324881282076 1
100.06445705297 100.480588470304 99.5105032856781 28
100.748549288561 99.6093263440475 99.4590784773253 7
100.299325729952 100.994861425501 99.7770510452541 0
100.247923302842 100.021870101741 100.672557296998 5
100.497565476859 99.9146190347273 100.364184412285 0
100.525642441846 99.6247642396013 100.173197703725 0
100.404176723498 99.9380898877061 100.310023491457 1
100.436438753282 99.8953636212633 100.355721053598 1
100.2524668055 100.120231444915 99.8257328321816 0
100.41902295198 99.9121221056342 100.331069056309 1
101.164240344025 100.071839565226 99.6952582500284 12
100.728978862342 99.6118542050404 99.4794889018736 7
99.6692048548775 100.276614180166 99.7271064925496 3
100.938531099827 99.7278401576326 99.5966940806534 11
100.384818301207 99.2554542909544 100.050008784244 0
99.9524947932434 101.163327053129 98.990001488926 29
99.8780989035487 100.001719221902 100.310414612695 14
100.248654435153 100.888819323951 99.2478480523676 0
100.727308274319 99.6058661885659 99.559638025354 0
100.798623784788 99.8106315617338 100.135095225506 13
99.6699407727808 100.064414802128 99.806753634402 30
100.496111732967 99.4913243134752 100.735600924523 0
100.930365644256 99.7612084252992 99.5738696972303 11
101.182915888288 99.9717776283031 99.7546199586196 12
100.239504742373 100.038218026726 100.613376532841 5
100.263871645535 100.009924991439 100.690586700476 5
100.202412686144 99.8645338855121 99.9361921209551 0
100.940949190643 99.7075752479177 99.5847918691029 11
100.413501172826 99.9152525644867 100.341171325574 1
99.7081760166526 100.042005964719 99.8315423906049 30
100.738087552824 99.5507318284291 99.5966967876697 0
100.25209943165 100.227402475491 99.9208037992841 0
100.904556636663 99.4282346548053 100.114098478935 19
100.170876095091 100.550874413702 100.063305844732 31
100.114630582243 100.362383730071 100.329223973198 0
100.428259684558 99.9024405900274 100.27800369775 1
100.10139500452 100.336858070921 100.127037270171 15
100.949084129692 99.7569902994671 99.6112654759727 11
100.927763173455 99.6921622350928 99.567164964524 11
99.8049121349529 101.358671679723 99.052934857139 0
100.399013389273 101.006688575214 99.650869532659 17
100.831720032977 99.6393283093098 99.936217186872 0
100.414136235056 99.9130720727051 100.269655137071 1
100.334480408444 100.358226626801 99.8837581503357 16
100.953302319337 99.6768077157266 99.5866580730981 11
100.880213669362 99.4835266207573 100.05179307189 19
100.731921151536 99.5461723238599 99.4670666537903 0
100.948655771692 99.7221489858786 99.5795273468322 11
99.8719812637904 100.018826231785 100.264211451498 14
99.6458988166331 99.738254609642 101.101763174566 0
100.531895077525 100.075620306345 99.6089722230213 27
100.315492362953 100.925428445279 99.8619948620533 32
100.370584658825 100.25861773851 99.718149089287 9
100.416086523063 99.9094093847859 100.328266085578 1
99.6685422282747 100.043391009135 99.734852957165 30
99.8687350252006 100.046192486104 100.314297351116 14
100.778778726527 99.7593676476857 100.080291840206 13
99.9851693870934 100.415860136607 100.141205880862 0
100.697286743858 99.6303434079301 99.5081857101608 7
100.423786019689 99.930986594876 100.346231410003 1
99.6794804565292 100.306048996379 99.7693187391636 3
100.25297464179 99.9621839118715 100.736494598023 5
100.362372830224 100.389647002544 99.9183699908156 16
100.11443500295 99.4675137902947 100.560566370855 33
100.268092385599 99.8947090052225 100.754660067326 0
99.4528198791996 101.555205190775 99.1557328638886 0
100.185043910497 100.510527333862 100.19061075756 0
100.908339280315 99.4800986007092 100.104617697892 19
100.003256258433 99.3624383061941 100.574582590881 0
100.269919877223 100.515280528764 99.5928332884618 0
99.6540098907038 100.090449968154 99.7878115012398 30
99.9630067906094 101.212712176703 98.9058683690873 0
100.278327677142 100.019120216583 100.769050712154 0
100.285220703915 99.9485469825073 100.687379346894 0
100.6047118785 99.8619406843201 99.9318109603693 6
99.6161488420531 100.022208387624 99.7679683492067 30
100.209772981519 100.023811598647 100.584463545133 5
100.192591202684 100.23388307635 100.359065763933 0
100.590085739591 100.005350088337 99.9998166800664 43
100.740886002486 99.9922108932471 100.202787509625 34
99.4355241230235 101.537099560308 99.2553216660014 0
100.949470714315 99.6623390117237 99.5688769077209 11
100.408341271924 99.9468453029376 100.258840699755 1
100.272648927437 100.182735011802 100.150060176008 35
100.911883025017 99.7145360185998 99.6812257783672 0
100.426082261151 99.8948735220709 100.390266951869 1
99.5036359967577 100.957808283583 98.2386286195435 0
100.34623390567 100.017760079134 100.155032545875 36
100.601081587437 99.8445676630103 99.9180611076381 6
100.142769490317 100.003135475724 100.121478312837 0
99.5204140754521 100.451869418631 99.0146547526286 0
100.284263359307 100.879340465498 99.1139695430522 18
100.431901294847 99.8788919392244 100.306440581723 1
99.898031931132 100.076086429091 100.204572066558 0
100.110607993611 99.4818814433893 100.63131712994 33
100.75101208545 99.5806363470937 99.467835145709 7
100.050414760753 99.4724242192045 100.460467464235 38
100.224114660616 100.251939026882 99.731501471226 0
100.387919701639 99.8747219312424 100.313681998499 1
100.334587594297 99.9128765942107 100.198831874747 0
100.933700622029 99.7919065359874 99.594020848276 11
100.931091902642 100.355283297891 99.2232981951431 0
101.16537697334 100.024505301953 99.7086743007844 12
99.4992623572493 101.388828651099 99.0335169467288 0
100.578707743955 100.357640037228 99.8682784410692 0
100.115983550794 99.8099630575804 99.4208555605755 8
100.407249271497 99.9314847622841 100.301459570686 1
100.422014518308 99.8949557823262 100.333880831619 1
100.771257403057 99.7498715837062 100.092585004158 13
100.396115293434 99.936673557755 99.9050412111835 0
99.8641997720692 100.044762960475 100.296778192869 14
99.833548339485 100.441374476529 100.204668067931 0
100.522901911457 100.021580180188 99.5127085840102 27
100.248234253733 100.006691072871 100.730856479383 5
100.402476969597 99.9286222492699 100.315202964828 1
100.794834902621 99.7779717419379 100.07029360656 13
100.362304184364 100.577293215253 100.379559780632 0
100.627430184264 99.859050699367 99.8991133417076 6
100.720269964282 100.438749028525 100.074314810013 0
100.231297297455 100.005078945561 100.641820091399 5
100.724680121571 99.6097122191201 99.5155768216008 7
100.931316483133 99.75880864 99.5992738749949 11
100.316450998093 100.024918566937 100.174835358747 36
100.118716120002 100.302383909112 100.151340598965 15
100.2362539297 99.9815721953892 100.50996764815 0
100.343821048995 99.973581906045 100.193171409169 36
100.868197924003 99.5386548417728 99.9291181190094 0
100.345559771255 99.958695657347 100.232686882834 36
100.865425512648 100.062427213101 99.6956097042044 0
100.424135088304 99.8279270940905 100.230659414138 0
100.326342690501 100.024536024838 100.16515199183 36
101.039245709486 99.6059574717003 99.6691731912579 41
100.185432766496 100.275696616805 100.148115939226 0
100.740613422979 99.601818726856 99.4639464816539 7
100.022747410187 100.654706826644 100.547090651555 0
100.421942981979 99.9095650782046 100.336620127661 1
99.6772223486212 100.340628954279 99.6864333051714 3
99.4366132833531 100.761295527543 100.776435264455 2
100.466459360259 100.388329530819 99.7759295764248 0
100.410633975393 99.9369372513412 100.312995113281 1
100.134218965809 99.3964292645887 100.621775719658 0
99.6211143487124 100.301767705461 99.6995968498839 0
100.312792550606 99.9703713687881 99.935680886578 10
99.4313759267995 100.702670780931 100.733154622488 2
100.179171027808 100.300923865205 100.688404483577 37
100.748494869754 99.5459554096891 99.5115525296933 7
99.6744410727409 99.9989402928154 99.779728549487 30
100.081311722386 100.638727254035 100.632343850107 0
100.742502316136 99.65404173017 99.5244096976091 7
100.058458798173 100.642898294177 100.514455434669 0
100.250052295865 99.9870096381237 100.673083984818 5
100.324669643892 99.935915578249 100.169611211051 36
100.893994124024 99.9637308314269 99.5349101833717 0
100.037015212479 99.4622751486743 100.482720134288 38
100.259062593035 100.056450567245 100.692360350901 5
100.302867952852 99.9498533241328 100.783734378988 24
100.548610600292 100.446541925944 99.8618636051046 39
99.8483316114094 99.9668172061214 99.5827977035237 0
100.893580675466 99.4439254013184 100.168152805032 19
100.733007989601 99.6095778022805 99.5039739025785 7
100.90492600535 99.4623940483573 100.170810392257 19
100.668240655571 99.9789244556803 99.9532924743925 0
99.4720683850943 100.759799358933 100.712062526201 2
99.5544904135162 101.122251169409 98.8035131460874 0
100.323214795461 100.369690592259 99.9002453442199 16
100.38134853063 101.02601811187 99.6261761735973 17
100.751866414357 99.5595207188692 99.5645306944956 7
100.415349612726 99.9012738780208 100.297118239096 1
99.6757296957121 99.3968479506535 99.8247163716367 0
100.727060123597 99.6061699895736 99.5119602820214 7
99.6631008325867 100.025406259396 99.8043902260469 30
100.906182548345 99.4932219769738 100.082650696883 19
99.5457482823541 100.310512647137 99.0758759177878 23
100.793098057119 99.796155434209 100.008379044368 13
100.353788040739 100.12903514582 100.42321592682 0
100.133032422249 100.039124161087 100.089893497603 0
100.939679512745 99.6908369713674 99.5855208682331 11
100.193672106324 99.9310186259403 100.08270922658 0
100.806463703766 99.6936041498423 99.9000599106513 0
100.940216562009 99.7683519003175 99.5809743501868 11
99.9423965208853 100.294340205157 99.6279915124485 0
100.738533106022 99.633856495279 99.4995289544489 7
100.376096770771 100.320243046201 99.683636499263 9
100.803915027014 99.5573124245618 99.7721227039012 0
100.125866098563 99.3579885235687 100.521336120928 20
99.6263199341651 100.069180599449 99.8242990216041 30
100.840675115049 99.5139509082756 99.8275748626356 25
99.6693634023012 100.31943476386 99.7118208319429 3
100.725516743177 99.5985278982309 99.4004342477587 0
99.8780587809818 100.022611519193 100.308232619411 14
101.182590759775 99.9314858680291 99.7439081512604 73
100.412072279444 100.806430786351 99.088021351878 0
99.7635178997409 100.201973280257 100.123318939014 0
100.415726665541 99.9440890690751 100.328236114488 1
100.307474569634 100.857124475602 99.0840537264627 18
100.427234301122 99.8754302075888 100.332722923474 1
100.13468607497 99.5926644594485 99.8096207559805 0
100.884202141421 99.497216404509 100.091527667915 19
100.745524737243 99.9549953050049 100.229089914372 0
99.5041872868554 100.544699043277 99.5288388361219 0
100.942991666322 99.772885967034 99.5400249356021 11
100.237394501735 100.008400527583 100.52980219307 0
100.954276168388 99.7050351208023 99.571086022573 11
100.117916173156 100.521310918487 100.119244558287 0
100.786661389058 99.7793414505296 100.07487018466 13
99.6657369160533 100.064107605411 99.7938343379574 30
100.524732520474 100.01704071063 99.5057141481907 27
100.418532439631 99.9347280258707 100.336784167827 1
100.412613006877 99.9054351446091 100.369224898512 1
100.94552048301 99.770902141783 99.5436284431735 11
100.443415283854 99.916725798871 100.312520758064 1
100.344040375572 99.9555080774693 100.220836098891 36
100.216774028848 100.028738073616 100.59304010342 5
101.042600706693 100.307129038729 99.5556123680178 0
100.409824148308 99.9060977583465 100.311621696696 1
100.1481035211 100.290582754715 100.145469016811 15
99.8945976139362 101.251678793533 99.061279099118 0
100.304311383115 99.9993499652974 99.9263752420858 10
100.899865155058 99.4820394237444 100.140012738878 19
100.325527280397 101.006379873948 99.8402745943124 32
100.354697739884 99.9939469617145 100.088878839957 0
100.339296415348 99.9773862463977 100.218498892662 36
100.768098068197 100.256459382415 99.9902592508531 0
100.428940109286 99.9942207581986 100.673070098364 40
100.409688834972 99.9076418373823 100.327930962026 1
100.405948476775 99.9124999629894 100.320403897329 1
100.276374257831 100.866909743505 99.1192671439279 18
100.206437669919 99.9192394874034 99.4067493759713 0
100.750793224253 99.5804884957222 99.5296986747151 7
100.430599660094 100.003106955584 100.630038897089 40
100.292468229245 99.9329483122629 100.726620456857 24
100.118704781062 99.5053889016211 99.9931887139411 0
100.800133830611 99.7350565814475 100.088581650625 13
100.220604841947 99.9747806312685 100.690064975566 5
99.9069494414634 99.9642902396819 100.294710575682 14
100.220937763918 100.099056540037 100.532874834087 0
100.11657870324 100.307282724293 100.114792946723 15
99.3917337150889 101.030969960155 98.8624619997505 0
101.02495457361 99.6381504688377 99.6639270532092 0
100.669881425195 100.027975777998 100.058067773665 0
100.140599240518 99.3412563757253 100.498730807369 20
100.858501359328 99.8221538148162 99.6369048021877 0
100.324381330937 99.988688797416 100.219728044501 36
100.49197395362 100.003386274368 100.05437994155 0
99.9362052788797 100.637454835863 101.02189662551 54
100.102770470423 99.3832041990963 100.495073348681 20
100.476687948253 99.9365931725965 100.228061835708 0
100.419482809847 99.9634934639429 100.363902971624 1
100.943071978878 99.7690252044009 99.5800284804589 11
100.267546723056 100.170497780878 100.068539273795 35
100.246999545514 99.9415070067719 100.573699578217 0
100.66484500758 100.50762284256 99.9931073885958 4
99.8666367248537 101.218051640204 98.9730960092445 0
99.6802584926583 100.030319517636 99.7758919866714 30
100.532353034015 100.041757601765 99.5083911088201 27
100.269875843197 99.9949382982763 100.205456228742 36
101.038681527885 99.6083903909392 99.6078826194598 41
99.9756935480491 99.4357154005359 100.532281880034 0
101.005969726 100.280598045647 100.000139523927 0
99.6356485983234 100.332005454378 99.7171355992661 3
100.95863988969 99.7977308438488 99.7242597607356 0
100.778478594932 99.697074354389 100.115768743453 13
100.416187841758 99.9463071702797 100.322926712268 1
100.752606066491 99.8051674561603 100.151956345591 0
100.280399416066 99.9582421704419 100.71689440892 24
100.801727786552 99.7636250921429 100.046907708988 13
100.274361331926 100.729306473005 100.828524100449 42
100.798824148073 99.7010005594808 100.057039118521 13
100.789256718315 99.3425818494147 99.8158648192705 0
100.735702840184 99.6252615310267 99.534455659198 7
99.8597818158626 100.000561040523 100.264821927048 14
100.715776108214 99.6166283647862 99.5317809532106 7
100.829790264484 99.9106678194657 99.5497272548225 0
100.781215320179 99.831268304844 100.049327340274 13
100.417412346674 99.8840511148488 100.320926834846 1
100.90664734741 99.4968683318326 100.158462590181 19
100.394250750599 101.008063078113 99.6885865259705 17
100.757735149164 99.562428099411 99.5092152591787 7
100.255418899877 99.9474461702942 100.619326109287 0
100.378397283273 99.8759671053696 99.7726378341029 0
100.302374570581 101.010197832783 99.8823851728509 32
100.957197603907 99.7901266187882 99.58299977826 11
99.8750607810321 100.271818818739 100.022594601191 0
100.112724509632 100.161005799497 100.174989309038 0
100.783869771737 99.7336355175706 100.094952823878 13
100.961797035689 99.7260857030321 99.5637470169383 11
100.385907604603 100.193463562513 100.34532851106 0
100.414890548849 99.9017546379668 100.313540273174 1
100.715043642776 99.6367206325799 99.4962407216076 7
99.8761261951504 100.005082668982 100.260711575904 14
100.353934955318 100.33868076982 99.8373213527647 16
100.170773327597 100.027766808725 100.603620977218 0
100.911957543488 99.7159192646698 99.609343081733 11
100.604861362107 99.8739048292531 99.9714203961168 6
99.6505507430194 100.045975473673 99.8035381358963 30
100.747476786668 99.5844991280636 99.536240121005 7
99.9212523062186 100.178696665309 100.035326086712 0
100.142813277389 100.387364826221 100.516453924503 22
100.159306271231 100.385231396184 100.609985467548 37
100.736212561332 99.6265756015818 99.5601643454742 7
100.743060085728 100.046575913249 100.126135972507 34
100.741441205655 99.549473578073 99.5526002233239 7
99.6679714341865 100.107689441748 99.6917641335369 30
100.839608304399 99.5354381668816 99.8523896674331 25
99.5022903787668 101.584206421174 99.2387580722096 0
100.657369433855 100.514724846215 99.9763367871495 4
101.023245007907 99.6270116912523 99.5798033895499 41
100.301384019404 99.9425008660093 100.767814184858 24
100.641976489884 100.017845934247 100.154603671589 43
100.412453361785 99.8720263325188 100.334605676854 1
100.364377905925 100.383033923394 99.8249286838623 16
100.299457329578 99.9517560432335 100.743974283221 24
100.309269010522 100.769781263849 99.0634845265658 0
100.735581208929 99.5779384624559 99.522541563903 7
99.5614491723186 100.352299393881 99.0068426246615 23
99.8659809371154 100.009775995642 100.305774156149 14
100.365184740437 100.21215616964 99.6604523173714 0
100.456637518321 99.9317674353417 100.221073060752 0
100.114587720564 100.054271504058 100.124982036564 0
100.122989085819 100.28812190395 100.129342005028 15
100.275637538632 100.014257388899 99.9667448682211 10
100.182229016821 99.6738555360179 99.7555674050497 0
99.6520431249766 99.9767239443383 99.7545740423151 30
100.866894543942 99.6086290877127 99.9435054238749 0
100.327111567015 99.966424047312 100.181337901205 36
99.6127455850373 100.365948688893 99.036239729429 0
100.533412854727 100.046951349837 99.4678513248702 27
100.276464083787 99.9779321093965 100.745418508639 24
100.158254968436 100.324711667053 100.24824421663 0
99.664069873359 100.051442617308 99.806804725081 30
100.218100953053 100.251201725795 100.068855284341 0
100.741649807312 99.5586211495007 99.4994495973404 7
100.864651615678 99.5434391831966 99.8886130012449 25
100.407439203411 99.9323557034462 100.287739417769 1
100.829900727746 99.9600241871812 99.2802794513292 0
100.573584040968 99.9015705830783 99.8862522779554 6
100.137228048591 99.3643419013632 100.458747166152 20
100.166511705653 100.333028483373 100.1349746732 63
100.381420381063 100.047533162039 100.636908938008 40
100.314504581393 99.9894900335604 99.9400572634526 10
100.35563769124 100.071401634535 100.806663438869 0
100.88342187198 99.8347187602787 99.4200047303847 0
100.878527863029 99.5517213832033 100.060391654385 0
100.054144425578 100.440698226486 99.5348953904981 28
99.904962325426 100.01045729824 100.310230132626 14
100.771526487245 99.8000434728006 100.012346747198 13
100.249507165785 100.201629345874 100.19491754788 35
99.6488416165597 100.292323519003 99.7525797114358 3
100.600296101931 99.8329987672723 99.8209017224149 6
100.911603075894 99.5920041890922 99.9919807587021 0
100.001310406918 99.3738073329717 100.427659711724 0
100.87184811466 99.6229134680844 99.9836354896716 0
100.743664323121 99.6031699228462 99.5117567009322 7
99.7498050061662 100.082290223041 100.523975045424 0
100.40616103463 100.419146404692 100.40005858524 0
100.43594782661 99.9198639776197 100.336029142001 1
100.740564670651 99.5799628769942 99.5630983598573 7
100.422837226988 99.9193103782536 100.342813795533 1
100.27665962395 100.197792808712 100.151220173415 35
100.60630303733 100.442063545955 99.9112482621898 39
100.255303059378 100.08093817798 100.731303239359 0
100.101968048081 100.001595933203 99.8881490048109 0
100.321256239706 99.9027676133989 100.189760053766 0
100.284949804468 100.828699069426 99.1925554439658 44
100.854132924821 99.6059697349668 99.9173472682397 0
100.71626509246 99.8521845726051 100.095580358037 45
99.9015367452237 100.045799314462 100.292428739147 14
100.456339576436 100.373502746174 100.648423349061 0
100.717092082924 99.618686064235 99.4772496134086 0
99.4749281673054 100.700129229304 100.726130527929 2
100.901852115126 99.4863353838214 100.142904441391 19
100.420590484681 99.9231817854321 100.34610123234 1
99.5308186787889 100.332594811459 99.0296988463748 23
99.6423119999925 100.120366635085 99.8614552470292 0
100.733981168361 99.6063840616029 99.4388902284132 7
100.31681231242 99.9953654735574 99.9373991358272 10
100.748685336534 99.5847765177458 99.5049990844949 7
100.257965338442 99.956199570763 100.694968481635 0
100.422017087152 99.9161407899787 100.355317632894 1
100.413775671688 99.9098016130116 100.310195038076 1
100.359463728312 100.348874818907 99.8400706820487 16
100.113384921186 100.322393568115 100.164661538323 15
99.6212487495857 100.072315628231 99.8332407331424 30
100.682887340662 99.6888842410708 99.5275433039157 0
100.440059334066 99.9488625632619 100.319095867114 1
100.59948672695 99.8624307145349 99.8669427827624 6
100.043353723752 100.262396852815 99.5861317203159 0
100.870865133571 99.8252608622341 99.6189805180043 0
100.295342951492 99.9636135887214 100.791783984979 24
100.341517294825 100.077182305382 100.610263326564 0
99.4925812850233 100.675066375443 100.6821018016 2
100.741825279597 99.5464342146489 99.5525728182575 7
100.286109845541 100.326758947621 99.6639686010249 0
100.53152736049 99.3938733385876 101.440309367138 0
100.736458031737 99.579595195565 99.5338961195281 7
100.408674764088 99.9299528787941 100.289638942144 1
100.85559640464 99.5676831638948 100.106730568075 19
100.370641569079 99.8740322781867 100.23258000694 0
100.516611804476 100.040496200413 99.5812134507035 27
100.390572179404 100.017134336259 100.280313151059 0
99.8720272669488 100.05811961341 100.320752078371 14
100.077324094083 100.200069344161 100.050493817726 0
100.640369642775 100.533259623654 99.9674599708624 4
100.903597321328 99.6904287888769 99.493053205177 0
100.164815914348 100.560570909455 100.060431641783 31
100.265018018127 100.252189318178 100.120165123808 35
99.4596270630117 100.677467924575 100.745305095428 2
100.566863239338 99.7819339808329 99.9752594062567 6
99.9310244940423 100.216707952543 100.017475573172 0
100.756546203553 100.056898151255 100.321313370046 0
99.9128265366091 99.9982556025342 100.389229017881 0
100.294714677948 99.9586886879513 100.736882334477 24
100.152891381951 99.5390300181707 99.7718039223481 0
100.322424368877 99.9978398551333 100.110643358094 36
100.287373489475 99.9923298457331 100.747822332808 24
100.724424973467 100.691839875682 99.8629640363261 0
100.275338454641 100.156433460894 100.158139844451 35
100.31844100756 100.387492765309 99.718037261094 0
100.909965441375 99.4464407558318 100.119566310426 19
100.239400064497 99.995682933327 100.67026485945 5
100.27843503552 99.9583459632938 100.723376141507 24
100.323752532315 100.030034300715 100.274599583927 36
100.192065122608 100.401926495048 100.606084486912 37
100.244496186052 100.85173543063 99.1510703436326 18
100.664600283682 100.467048660098 99.9492593551358 4
100.800560535639 99.636858841984 99.9914925848493 0
99.6602618139921 100.27834406368 99.7214539413874 3
100.340804502069 100.340200490097 99.8819004304981 16
100.734199648334 99.611733047666 99.5044595707955 7
101.112892756208 100.030922887157 99.6910340631815 12
100.137631754611 100.288802599739 100.189273398914 15
100.756441083892 99.7040766895928 99.4233001377511 0
100.553501465913 100.00969893679 99.522457317763 27
100.735131606957 99.4638887596555 99.7861421046889 46
100.904019704728 99.4898741689767 100.048915449699 19
100.92619756787 99.7599237892632 99.5936341148389 11
100.291977453367 100.882795618603 99.021672203075 0
100.794152790278 99.7720758183095 100.080562489205 13
99.8789631861635 100.506203965592 100.685460577612 0
99.9784398184949 100.131829696641 100.021216934303 0
100.809920397722 99.5418712604002 100.079559039957 0
100.130687441133 100.283119895451 100.161061822596 15
99.5525507683984 101.084365641653 98.9473498584356 0
100.738789464486 100.031425035501 100.209163108414 34
