HPminus HPplus HP3 svm.pred
100.326983079169 100.259423833248 99.9117497501308 0
99.6552550208541 100.091301492865 99.8572280220719 30
100.192318178179 100.617756502462 100.148250871588 0
99.598761482689 100.298802686857 98.8737764726053 0
100.262289663009 100.413783123663 100.002280365704 0
100.35381926463 100.323442998797 99.9407635032192 0
99.9347388154783 100.292508898966 100.627019647335 0
100.630502906623 100.52532879543 99.9180405118454 4
100.227362878314 100.201085760672 99.6593207769707 0
99.6108863318788 101.026606779408 99.487847007518 0
100.281575800705 100.674894973812 99.1871254004413 0
100.77314520893 99.5355453062767 99.5312926347279 7
99.4067157149697 100.776065201197 100.741327755252 2
100.167474041583 99.8929208829763 100.455384210558 0
100.359268646109 100.453939190731 100.056257867762 0
100.428294159712 99.9545750017342 100.272394028256 0
100.091278073134 100.112861116379 100.55563953152 0
100.208229132952 99.3447838092043 100.647582162904 0
100.133006895172 100.515871322011 99.9885312749074 0
100.731495635554 100.065539453302 100.086878636717 0
100.198603677632 99.9749864040433 100.740768390331 0
99.5526147477663 101.111574472609 99.3891402476035 0
100.454674964607 99.878638635996 100.283153344444 0
100.362165526122 100.285420000905 99.7808877210714 0
100.104581112458 100.482095018397 100.081563425297 0
99.9228077694411 100.402134566887 99.8568338322082 0
100.076132144768 100.445161762821 100.337667943025 0
100.054998125597 99.8386288977051 100.468522921712 0
100.226780023869 100.505149049009 100.683060122799 0
100.440250593258 100.412005741739 100.190089044315 0
100.50660369412 99.7217598492336 99.8206161556204 0
100.012793318582 100.455806052176 101.243139309715 0
100.059513580635 99.9351314982663 100.337481942564 0
100.441716722074 100.239132324551 99.7070144499664 0
100.329742239735 99.9166398141493 100.816415566247 0
99.6581818854044 100.079537468355 99.9030892364369 0
100.136918092632 100.206174359911 100.371927280642 0
100.260561585241 100.013019510938 100.631009732727 5
100.521965060853 99.7965163946108 99.7596988153172 0
99.9798985441495 99.4647879584292 100.494087540571 53
100.424250511463 99.9253969801554 100.327114997227 1
100.12284238371 100.329593008575 100.430134402437 0
99.5576468838398 100.453695293439 98.9691283429541 0
100.361888803897 99.8993277616965 99.8074229016462 0
100.303893382 100.180534762508 99.6900675304417 0
100.105511105677 100.472990825734 100.231110332391 0
100.510657355079 100.465976120026 99.921261843022 0
100.719652220243 99.8025363354156 99.7043009427176 0
100.341366541353 100.343224959651 99.7446180944033 0
100.212561503938 100.608231710965 100.222112768403 0
99.5141779100349 100.243152276209 98.9856991800834 0
100.259416876991 99.6445543495279 100.750430536691 0
100.24497241894 100.450249391921 99.992294458614 0
100.389834241654 100.666233514075 100.054419976876 0
99.4535387851369 100.745667816229 100.75756887796 2
100.618174628196 99.8684111620466 100.083075516073 0
100.766174963026 99.8312896687374 99.587263041387 0
100.699237349507 99.6181451424855 99.4670494214197 0
99.8899112622586 100.641132714772 100.833878075126 0
99.5069503738291 100.971282650928 98.9054341654512 0
100.346768899973 100.51239733885 100.0421233292 0
99.6178718427832 101.007279041382 99.4625389549674 0
99.9705083637918 100.893473684518 100.148519543966 0
100.052096391716 100.678393457585 99.3617143242338 0
100.486864903321 99.8523888960101 99.8175149973356 0
99.7950432647805 100.306357607641 99.4587894391442 0
100.337821527778 100.20498993789 100.113368816586 0
100.792674443418 99.6051766815433 99.9037845624525 0
100.372033977556 100.381059149637 99.9645596273103 0
100.560457692302 100.276852905753 99.2357697993244 0
100.051519898933 100.826070044578 99.5591091083788 0
100.220628327003 100.578069244738 99.9946086901847 0
100.394073409096 100.405967903663 99.7270099005096 0
100.778700812027 100.193752230339 99.9993683924677 0
99.4554549757429 100.716402505752 100.700886773682 2
100.46432575604 100.549547654442 100.018751392625 0
100.608059120552 100.147166176243 99.5388835470398 0
100.220286508011 100.542213845201 99.7035539381357 0
100.138473939392 99.6899782466067 99.3690924456652 0
100.44933333754 100.327214764128 100.314460201715 0
99.6567842985535 101.372323879483 99.241101238053 0
100.246626190466 100.476583158963 99.9897364356555 0
99.6003466496028 100.337895370271 99.2099254768436 0
100.598053713382 99.8217432768727 99.9299384394565 6
99.6872943177981 100.187353803567 100.336750142994 0
100.19936004856 98.6408275083603 99.932458089815 0
100.288805735404 99.7530052923364 99.7218286459092 0
100.300890001479 100.089533927746 99.7132059797419 0
100.824100926278 99.7496647863763 99.8380691003457 0
99.9683634435492 100.485733218176 99.8064223588465 0
100.118765520355 100.05392867782 100.997369464636 0
100.253964929278 99.8210460830572 101.051021724987 0
99.9694505805472 99.8672070980437 100.364897365705 0
99.5187960671617 100.525375155196 99.72649168122 0
100.202931656689 100.394093362379 100.882466927456 0
100.935927390304 99.3809274646572 100.226487067597 0
100.133491748205 100.049523409888 100.131388575111 0
100.067029141289 100.569799866541 100.011734282276 0
100.21441937346 98.5536987887436 99.8606439730604 0
99.5651323823894 101.177672787908 100.260099507468 0
100.391903147575 100.472343001387 100.17845844018 0
99.5506931990196 100.302069404216 99.1434723310799 0
99.5556402908245 99.8241067616012 99.9152907693542 0
100.340635703855 100.942701997242 99.8329095030227 0
99.6189384083365 99.3295752291239 100.756977304723 0
100.155140346388 100.401775107268 100.157232817576 0
100.702834967557 99.8081225485473 99.7804825583748 0
100.28202662732 99.9097979354732 100.800787899282 0
100.398813973493 100.033755810042 100.407708736857 0
100.170819649129 100.46741991234 99.9315279190227 0
100.334868396719 100.124681002406 99.9545035619196 0
100.140607438534 100.307635360466 100.141915686478 15
100.473218751645 100.371661610271 99.5132861976431 0
100.381853919231 100.153029228299 99.8588722949425 0
100.057810702921 99.8517370334129 100.418161876798 0
100.436529117742 99.73506853945 99.9955376494471 0
99.6349584273216 100.238083273142 99.7364750823131 0
100.186663437216 100.156763944777 100.18327459707 0
100.72791615966 99.5716737587394 99.4777532335745 7
100.56346095088 100.53075386623 99.9109709502764 0
99.5490470423124 100.717416387125 100.698944095837 0
100.252943203502 99.9698461585247 100.58573569235 0
100.677152666464 99.633292335268 100.194077767944 0
100.431274341208 99.7245988553585 100.042950384555 0
100.712116677814 99.92108764429 99.7261561338206 0
100.092117952771 99.7948301848484 99.4532846106258 8
99.9241751083785 100.236289738466 99.9806129400402 0
99.9377837355144 100.940388060569 99.919247386077 0
100.178571871294 100.499674014032 100.233217756378 0
99.6364954442708 100.961721515312 99.6245477110603 0
100.31526057643 99.9923128040907 100.655443183779 0
100.018534887033 100.468649361442 99.5611152075482 0
99.5244494567498 100.333955833326 99.0723632018496 0
100.545543402986 100.450591954262 99.495815797296 0
99.9493906790164 99.8173253755562 100.795183684856 0
100.403912023225 100.055851588067 99.6625590379401 0
100.386077666582 100.238661820399 99.6831443709983 9
100.07986454525 99.4163272239917 100.025768161123 0
99.5929005486052 100.411881944329 99.1624130116057 0
100.738160064542 99.6079539214895 99.5208344874317 7
100.068700332406 100.464641178092 100.236255098829 58
100.14903411212 100.458235287376 100.006267250071 0
99.8921906281387 100.603231065806 100.831115519324 0
99.8695234730884 100.461864826138 99.7904328241101 0
100.20462437938 100.702917109116 100.838633053758 0
100.379151036438 100.068557115691 100.110242638974 0
100.070830165999 99.8330077325647 100.481547137684 0
99.6457905412717 100.260314128986 99.9803294679068 0
100.144477468611 100.465828028968 99.9510387682686 0
99.5088328109677 101.111478689256 100.242947701181 0
100.377573358292 100.364669720927 101.40086646693 0
99.9396394597043 100.581524666626 99.9845380852067 0
100.173826828389 100.512803232767 100.085930167473 0
99.9618304871326 100.958384835254 100.140096155738 0
100.046982381676 99.7659252516626 100.447802868983 0
100.313639787691 100.854967566775 99.8832837738242 0
99.9818198865866 100.939720988065 99.9196739718571 0
100.176789653521 99.5732229364472 99.9090192334022 0
100.275649364888 100.0445209473 100.647446143377 5
100.063925504046 100.268299344924 100.026562485577 0
100.252226745144 100.004097601874 100.620375359506 5
100.142748718222 100.080185754043 100.282442858401 0
100.179769201554 100.379274620048 99.9771627868336 0
100.185749314434 100.558767384483 100.105293998669 0
100.237706223156 100.670402743084 100.858536219312 0
99.5526721958599 101.034238587367 99.6656523656804 0
100.510455871957 100.217002848937 99.7736697760992 0
100.334615539909 99.9819773808884 99.9427421613813 10
100.767688233856 99.5754107400472 99.5078660320332 7
99.7563171524056 100.083125467532 99.5964410309619 0
100.284213950324 100.036518318074 99.9043981730451 0
100.086190468612 99.9647371769116 99.4830903721255 0
100.567234255578 100.017574732464 99.7392490001748 0
99.7934410709325 100.065566079884 100.511693890069 0
100.378684761368 99.9234899827169 100.307041368072 1
100.378836153493 100.3519125001 100.108591588816 0
99.6263975064072 100.072119016206 100.629185597585 0
100.84888360758 99.7055011371601 99.9611201911109 0
99.9698575166628 100.868948176547 100.096286843884 0
100.064138171044 99.8147074860306 100.499246868249 0
100.15085312546 99.6696877478028 99.7915253981571 0
100.456656597611 99.3417338350602 100.622480530258 0
100.101296791017 100.085119459763 100.169929767843 0
100.550601942219 100.415973857986 99.9548872271585 0
99.5852504770284 100.355455033532 99.1635390193601 0
100.463376150225 99.8356323510042 99.7273878551294 0
100.139955693817 100.397690357411 100.259105124911 0
99.8101478552217 100.42757600106 99.1542448527886 0
100.095844921605 100.531348311768 100.310721765055 0
99.7600772302042 97.7168032122988 100.001238886438 0
99.7868860785624 100.530304264578 100.103026597419 0
100.739698167656 100.561417861295 99.996377655908 0
100.140157988085 100.276285732666 100.420725907442 0
99.6295542669077 100.065350432184 99.9270251949737 0
100.139278426339 100.718396303303 99.6425447791458 0
100.305441404499 99.9578004421228 100.794381607074 24
100.944006270089 99.7231429216517 99.5806004806793 11
100.595888735009 100.414557624162 99.4397440477312 0
100.059776510727 100.057859026879 100.612010752884 0
100.751345626003 99.5226117525174 99.5414608168942 7
100.002688140568 100.954006920214 99.9589381105607 0
100.947571840924 99.7287002058812 99.630235093294 11
100.279629133839 99.9883488449151 100.626941965319 5
99.4722161445557 100.322641264897 99.4925652741595 0
100.8060471736 99.7455368446608 100.131638517678 13
100.152755769606 100.58451720123 99.9444555230671 0
100.176494498361 100.123204482058 100.924675446589 0
100.034793858327 100.515218847895 99.9285639778515 0
100.278106667417 100.012059655032 99.5496866673892 0
100.08896318578 100.279157873726 100.110234144526 15
100.745887501712 100.282892936715 99.9838084954052 0
99.6617258063034 100.028131581384 101.79773135087 0
100.271920412681 99.8509540293868 100.65896273941 0
100.355629114063 100.557843388573 100.337168508668 0
99.7670109811914 99.4420984621854 99.9041683623258 0
100.374512768786 100.206413825044 99.8174819520537 0
100.326261405467 99.8145354717214 100.295557535077 0
100.182894040222 100.242410094153 99.5930442353761 0
100.737682199274 99.5331619426047 99.5135622886795 7
100.323685760157 100.443939833052 100.093299371227 0
99.6171752024576 100.343696504981 99.6845721320075 0
100.883064747463 99.7550222988972 99.4663121790147 0
99.6529445148077 100.17311004635 99.5347794390908 0
100.153511882783 100.106571376346 100.496772480736 0
99.4017201261164 100.611285101544 100.593695110888 0
100.239725807149 100.133567076936 99.8461925386925 0
100.058196467908 100.216120960169 100.221006229757 0
99.6399851512644 100.043770417282 99.4442619009772 0
100.157280199502 100.288148636726 100.076292597049 0
99.9179734025639 101.009672358695 100.158789334303 0
100.207517837933 100.264765679361 100.084734678357 0
100.745560712085 100.198741152956 99.9364898953199 0
100.28311870145 100.367571007239 100.223812570581 0
100.744544408198 99.5886876893969 99.4684120022769 7
100.278231298524 100.334230075063 99.9866305080725 0
100.186322732292 100.263672184103 100.69597467118 0
100.166694578245 100.527766749749 100.161134388437 0
101.106246838786 100.008299704665 99.7063145764064 12
99.4789815719087 100.801124340192 99.7865700291129 0
100.109837418896 99.8587722548709 99.3856961895204 8
100.196549260567 100.455342931797 100.099720772021 0
100.302656010255 100.037999472012 99.3448514616118 0
99.6329117596625 101.004511273944 99.3193249409736 0
100.698944447648 100.292494419627 99.2992618897715 0
100.093966134187 100.122375829439 100.001127724655 0
99.9490130418559 100.878098369425 100.206998513682 0
99.7730900657237 99.9444982053199 100.396990904255 0
100.005012106499 99.8604009067522 100.324898146367 0
100.359323209852 99.7148144330515 99.886709836301 0
100.513529132299 99.5249512453238 100.079316038974 0
100.176217872576 100.378865143473 100.349607124842 0
100.321848419532 99.7284715275961 100.969913776399 0
100.214974596205 100.56621601297 100.100587630362 0
100.255308056649 100.035657679391 100.386940846113 0
100.677790369775 99.762885966121 99.7259484834689 0
101.024626290981 100.101774570358 99.7092222544799 0
99.6201636516405 100.332783927469 99.0474762057954 0
100.414739921086 99.9608845909889 100.303883481825 1
100.800682970186 99.7437248518683 100.011813504265 13
100.199037362006 100.298630478015 100.489146126919 0
100.411788542199 100.299025338731 100.098706445335 0
99.447867574217 100.623901658385 100.703314552603 0
99.820665533166 99.9154776240322 100.519653574682 0
99.5640302510266 100.415985665228 99.0510866895265 0
100.411845299206 100.44218341553 100.293163623318 0
100.757238258321 99.5412718303082 99.626235727902 0
100.565790248497 100.360501053209 99.791558100137 0
100.279130887729 100.071271964876 100.583694757562 0
100.499136697738 99.5790577436243 99.9637329207999 0
100.272777647809 100.154476490674 100.001916284111 0
99.8040873626628 100.70143512745 100.162986990669 0
100.530171563566 100.136609684403 99.7971137931844 0
100.137146677746 100.317810662101 100.262258038106 0
99.6982722506897 100.449259059118 99.2780713627408 0
99.6585583043366 100.920636141281 102.129905574198 0
100.136300441337 100.369699685127 100.213088134793 0
100.001941029163 100.364790014091 101.251298681759 0
100.672675538838 99.7410843379069 99.8241989633148 0
100.057812691948 99.8547625452508 100.610057123832 0
100.408122449877 100.16673564769 100.16359575294 0
100.387132059854 100.487619500362 100.253924686977 0
100.170407046372 99.6426598411168 99.6064268383947 0
99.9464296568057 100.869725503304 99.9053459386272 0
100.100934532881 100.274254578846 100.031104094503 0
100.461773990527 100.231947131987 99.254344593512 0
100.393488826496 100.279446497776 99.8849097626025 0
99.6203881018812 100.068736068312 99.7698860759641 30
99.6211010468664 100.217234844426 98.898057581516 0
100.871818468646 99.6690704271545 99.9143775479523 0
100.404372823004 101.095559036751 99.9260511722643 0
100.54557648695 100.275293460657 99.5505654798858 0
100.48545073782 100.347555929959 100.431059390353 0
100.127874607903 100.041775992937 100.130390110362 0
100.184234363506 100.478632133239 100.122152312986 0
99.879645911016 100.025585053887 100.310590904391 14
100.75672968697 99.9936031920557 100.01843199779 0
100.685343887104 99.6716511072236 99.5833131659437 0
100.764202661446 99.5408748785962 99.5508499974976 7
100.846619481674 99.6592436560559 99.3887757179793 0
100.436718147617 100.56707863108 100.293775456016 0
99.9956276230141 99.8608180574642 100.458079051099 0
99.3486822730348 100.786678911255 100.664101142421 0
100.256040319354 100.107557361016 100.248869364947 0
100.71667041099 99.6898813186027 99.9859066365808 0
100.33747973272 99.8074387497224 99.770026433146 0
100.24747751086 99.9437722114762 100.565553751122 0
99.5670013307201 101.06198966313 99.3120444862038 0
100.798720320398 99.6424594831801 99.938624286908 0
99.4536790095535 100.723810142475 100.693859846574 0
100.944138202017 99.7291727713768 99.5823760710084 11
100.12387267339 100.281678403954 100.150307873783 15
100.25606736689 100.155900095117 100.647430889534 0
100.149135353331 100.115934597073 100.55840156371 0
99.5947867611865 100.158554711526 99.7325399801235 0
100.558518939768 100.396527670186 99.7479219372881 0
100.147672820883 100.538282592837 100.322632245557 0
100.720033264485 99.5655160710071 99.4539158914357 7
100.324650341627 100.425492939958 99.7108330227941 0
100.993982829542 99.5962199823205 99.6309896053936 0
100.012257189954 99.9088500546839 100.34446222919 0
100.137694588626 100.536563210173 100.970128013854 0
99.8381440993268 100.26161015909 98.9133651499134 0
99.5152963606981 100.42483493844 99.1576994045046 0
100.186799606457 100.552594500423 100.084671072797 0
99.5864579530988 100.364509784949 99.0278629177452 23
100.467756580465 100.367542126165 100.470000120896 0
100.264213234276 99.9958897092089 99.8078425518782 0
99.4685771506385 100.768327865883 100.720616199838 2
100.358626816839 99.7437751117114 100.311594870926 0
100.01918308131 99.8369415503092 100.440761067723 0
100.744734813615 99.45327175567 99.8520250243029 0
100.134658604029 100.409375464645 100.040873862556 0
100.124065471749 100.208216240407 99.9875022785112 0
100.127834628315 99.8832368545033 100.677225729705 0
100.400363463572 100.06550481869 100.658027368513 0
100.445145581549 100.3453509717 100.741646182347 0
100.045242849953 100.006937059575 100.103544479579 0
99.6735598211197 100.878972854999 99.5250225841856 0
100.462076050294 100.498916327508 100.321814168707 0
99.6806100593719 100.05337713104 100.485679465215 0
99.4462754347281 100.789787211665 100.677748507841 0
100.203834979154 100.185827002114 100.728802359516 0
100.16720372016 99.600153968902 99.8648838611612 55
100.270714754726 100.828537753963 99.0094993089528 0
100.331734659456 100.152723365337 100.429180584558 0
100.331041737344 100.930388535069 99.7191807269588 0
100.125970824938 100.568010951708 100.126635061282 0
100.411593549228 99.8746853536082 100.313902627307 1
100.15166926595 100.074823092788 100.172404688294 0
100.255772508161 100.034003673826 100.610823783193 0
100.371988752744 100.377820222275 100.150791041462 0
99.7902715175243 99.8906165477565 100.134357434242 0
100.013826493779 100.092028569516 100.248202504358 0
99.9147439229066 100.519849666701 101.093173572791 0
100.842832463359 99.6790256335636 99.8095495448729 0
99.4225726373282 100.968939498128 99.7473117957612 0
100.128697147395 100.435706096584 100.020716932448 0
99.7831410445755 99.3548796442701 99.9608494199037 0
100.101037449879 99.5906425608566 99.6820964574304 0
100.113064908897 99.3285044056976 100.431496851815 20
99.7477600236871 100.010697583972 100.511089734599 0
100.168251526616 100.47047266607 100.153568209761 0
99.5710151692097 101.111698339722 100.305712986706 0
100.416496492049 99.918592919306 100.32174486872 1
100.358302722632 100.38218717079 99.8404237587066 16
100.143968918522 100.576646490989 100.001978618484 0
100.42055009221 100.935989581408 99.6236337700464 17
100.214584253095 98.5628947595849 99.8409751779626 0
100.480309633828 100.308029203189 100.554230779505 0
99.7451892816244 100.090468361705 100.414481033027 0
99.9240756564909 100.674931149274 99.9566329151869 0
100.511258459224 100.362272788543 99.5274980502943 0
100.407239453569 100.445456051371 99.6289502019855 0
100.130224158116 100.266742465302 100.159578833373 15
100.182319529524 100.52101584337 100.17466162815 0
100.76869728246 99.8364132078673 99.5999517604581 0
99.9723043099983 100.616983191156 101.298296922979 0
99.817105169261 99.3955672409124 99.8943724303335 0
99.508235703273 100.66567471031 100.835377415799 0
100.749276675805 99.8709459170308 100.10708991133 0
99.5261885068554 100.541899817448 100.737231739517 0
101.142385254439 100.031676488729 99.7205430050686 12
100.975345579011 99.7899680037546 99.5798007192221 0
99.5752530964414 101.160230408737 99.4299691107857 0
100.258824391319 100.104114257122 100.866883930275 0
100.572260406693 99.9480096839076 99.7181605885266 0
101.027801546342 100.019286749288 99.7665192977367 0
99.9650690208687 100.633777577996 100.136161719138 0
99.7296156768924 100.249455997295 99.7210828392676 3
100.403832066721 100.365954456412 100.153165128289 0
99.6589008853828 100.391691561512 100.444526682445 0
100.326158648689 100.164585711722 99.8353323221654 0
100.363585516505 99.9892228936069 101.065870435159 0
100.076988403791 100.440423243328 99.8626918975503 0
100.173350101682 100.005748621233 100.137039463387 0
100.169090905536 99.7614577104768 101.139369327177 0
100.513902042311 100.036176691615 100.40712807153 0
100.180347638064 100.484332996465 99.9185031429557 0
100.320902481307 100.253654985118 99.6400517207644 0
100.275347944559 100.83185935153 99.1221514673475 18
99.5089446831232 100.356224539997 99.0476054715434 0
100.741131003306 100.094517621209 99.8347974126056 0
100.50668980698 100.26087187571 99.9449937691591 0
100.407600050538 99.8727526320464 100.387419572575 0
99.6260514268444 100.160631083378 99.6965639219618 0
100.182311694094 100.425068430404 100.773282864009 0
100.880465729011 99.7474969699307 99.6364663754543 0
99.7080480650949 100.051820144523 100.538196694963 0
100.270970810065 100.10342434753 100.634999004258 5
100.744761624594 99.8493980675926 100.127735684693 0
100.080226777664 99.6320018924686 99.7654904881777 0
100.733451576925 99.511771051083 99.5078416099318 7
100.231712431827 100.051716993072 100.605730703353 5
99.9538542714616 100.774688753203 99.8152482461917 0
100.710856339153 99.5883326034995 99.6730303666731 0
100.39958557701 99.904828600988 100.335034851121 1
99.4630587402045 100.687518615467 99.1325250137938 0
100.148764826792 99.9505089714803 99.2476683091443 0
100.434085347007 100.319619956226 99.6644535165523 0
100.382999698142 100.656160627195 99.3758944713699 0
100.045108409731 100.441037685542 100.378851579353 0
100.140070145275 100.90092702539 99.5106924959116 0
100.359371141821 100.482990031635 100.29404027139 0
99.7746537968749 100.515038196847 100.12036443757 0
99.9189309650793 100.874876949984 100.061102010549 0
100.738977515636 100.275931871212 100.054935982271 0
100.901856992809 99.4681830336811 100.141339655228 19
100.207993922949 99.9466576100142 100.773791595338 0
100.373577989695 100.170385861084 99.5723480498796 0
100.371665965447 100.083508200455 100.247213824131 0
99.5040704578291 101.060456904715 98.9739241166968 0
100.149401233021 100.24895888945 100.146720501778 15
100.330319256129 100.101210965405 100.241523836352 0
100.744805024986 100.001116932769 99.723486450297 0
100.261582716384 100.005682499355 100.709112007579 5
100.759242138891 100.012669273943 99.6322498618865 0
99.9709749620612 99.8997034102929 100.443880658216 0
99.6440852954983 100.374301709262 98.8447573522881 0
99.7471000118125 99.435101839329 99.9784793564378 0
100.292126353874 100.033969751882 100.807298534178 0
100.082748777476 100.201500424718 100.430193348215 0
100.286965723868 100.06700928484 99.9617169821476 0
100.282785572356 100.042153417211 99.932620117554 0
100.36287482102 99.9903906596949 100.320376163747 0
100.241311323827 100.281332855021 100.185157041556 0
100.366970614359 100.264414236529 100.188534758286 0
100.408342323778 100.82444479288 99.9399566438845 0
100.154750745414 100.472027725632 99.9427065971625 0
100.299138340836 99.5285965941896 100.120399525957 0
99.5330512002832 100.530046346105 98.809773733456 0
100.395312482333 99.9697461710109 100.568526013965 0
100.184245200587 99.608530817719 101.153612525825 0
100.543952467673 100.493902658713 100.283598546839 0
100.096266283809 99.5124766629351 99.9419486711746 0
99.5643340225009 101.07301339147 99.5186568595294 0
100.383027374399 99.9548080435977 99.7760138559021 0
99.6390376736735 100.25312214461 98.8544411457762 0
100.15700776166 100.542683843318 100.038411209586 0
99.6278472468331 100.162402105924 100.861840805509 0
99.8431283589227 100.302168640807 99.6565708249058 0
100.360345424459 99.3863260471867 100.44344540346 0
100.125692512732 99.679201657441 100.898351345007 0
99.4820088650271 100.79995247425 100.703365783415 0
100.144509865254 100.091056558021 100.161665006818 0
100.019115127033 100.479545622867 100.191805582881 0
100.297529783196 100.787284344996 99.1176249877814 0
100.095397215491 99.3625379856364 100.40764752533 20
99.9918676831158 100.538518914376 101.217083476594 0
99.594680619804 100.069252463839 99.8918519526056 0
100.490627946914 99.7802045478655 99.9624082374437 0
99.6815039060653 100.078381932838 99.6748241040315 0
100.423059337872 99.8979711739308 100.335936601648 1
99.9195121806856 100.63985094897 101.107244956979 54
100.127877198798 100.385311046342 100.299963961459 0
99.4915410215346 101.587351459076 99.2864216550998 0
99.5854262334284 101.097384379488 99.5929154000015 0
99.693123098729 99.5504033425851 99.9909354661055 0
100.346491801175 99.9342811165189 99.9330843894311 0
100.649078406313 100.169512023944 100.053958585764 0
99.5319666103596 101.055967420088 100.415212303648 0
100.417454114598 100.319005687829 99.9104556731802 0
100.532339753278 99.98144128436 99.8702065560405 0
100.72218500604 99.5883397058656 99.467214490287 7
100.768565536019 99.4891955449963 99.7776815886206 21
100.768957919325 99.7236277342251 99.9117864964168 0
100.450081310442 100.558996315617 99.8707059558404 0
100.763846365261 100.06126267252 99.7297609199195 0
100.500977839927 100.394738274493 100.174861001162 0
100.074460147876 99.6008379486413 99.970361757764 0
99.7178740193127 100.204177506922 100.583208587734 0
99.4298346835287 100.747678660951 100.672692948701 2
99.9569648829854 99.7314028027446 100.262001749947 0
100.665020390236 100.028198773199 99.8002925460783 0
100.121993148345 99.8001637906375 99.3497231934981 8
100.800124960815 99.7006559138088 100.097671669594 13
100.35493692887 99.9743121208521 100.339014753452 0
100.138553839004 100.535344169045 99.0278672545386 0
100.732959035422 100.324899594654 100.022145500662 0
99.6598431137045 100.214650745447 99.1295619141763 0
99.6128190909732 100.31516754378 99.7805167320719 0
100.686453649624 99.7573365031279 100.011017360885 0
100.547328362999 100.305087917645 99.5849890535917 0
100.176464968523 100.51035157122 100.169860414828 0
100.411155507301 100.343438082336 99.9068861358916 0
100.160943428911 100.798402489176 99.3699596695857 0
99.5662936167141 100.641573065033 100.158797468076 0
100.482882597192 100.615500641266 100.466860881783 0
100.719075779008 99.6560098009109 99.5787684244593 7
100.200022781426 99.9538461962228 100.557369347783 0
100.14856832762 100.394896043782 100.720924311158 0
100.260540422159 100.067732373919 100.701758396556 0
100.875002845054 99.4777407854929 99.0774302930253 0
100.238421625906 100.250745516877 100.197969704934 0
99.7210533599579 100.134907593851 100.386253592454 0
99.908337792274 100.97908633042 100.165306681606 0
100.691156160594 99.9886061071456 99.8406364572364 0
100.303949182436 100.507113258042 99.8916400081243 0
100.798096010622 99.5197321623894 99.4535562607461 0
100.218590329479 100.033456686377 100.666083818511 5
99.8351685107554 99.3609455778937 99.7710288022451 0
100.107838932161 99.9441234863191 100.218009876747 0
100.359515288408 100.14170721928 100.125920771602 0
100.529763710841 100.527533053998 99.994360820167 0
100.029239754465 99.9305718907759 100.445563679612 0
99.5943380195428 100.08787969693 99.7347090535943 0
99.5849250436422 101.023211678553 99.4774060528497 0
100.036516152573 100.60958144136 100.524160924488 0
100.552771158696 100.147841775112 99.6013941070531 0
100.178167518573 100.556484178513 100.064779491934 31
100.905554478357 99.4163918497515 100.117280480798 19
100.140653520355 100.041776931563 100.075353524523 0
100.114291804187 100.496656150986 100.674710421656 0
100.439277302015 100.224976337891 100.483056637166 0
99.6965977361385 100.156051464074 98.7211041525349 0
99.9582962612897 99.6661729502876 100.65765518641 0
